"Smarter Balanced Growth Report, Trend",,,,,,,,,,,,,,,,,,,,,,,,
"All Districts, ELA and Math, All Grades, Gender",,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Number ofMatched Students,,,,,,Growth Rate,,,,,,Average Percentageof Target Achieved,,,,,
,,,,,,,School Year,,,,,,School Year,,,,,,School Year,,,,,
District Code,District,School Code,School,Grade,Subject,Gender,2015-16,2016-17,2017-18,2018-19,2021-22,2022-23,2015-16,2016-17,2017-18,2018-19,2021-22,2022-23,2015-16,2016-17,2017-18,2018-19,2021-22,2022-23
1280011,Simsbury School District,1280611,Latimer Lane School,4,Math,Female,26,29,28,23,33,24,46.20%,69.00%,32.10%,69.60%,87.90%,91.70%,80.30%,99.70%,46.50%,91.20%,100.00%,100.00%
1280011,Simsbury School District,1280611,Latimer Lane School,4,Math,Male,25,21,22,28,26,38,24.00%,71.40%,27.30%,71.40%,84.60%,89.50%,69.60%,94.40%,44.90%,87.50%,100.00%,100.00%
1280011,Simsbury School District,1280611,Latimer Lane School,5,ELA,Female,33,27,27,32,40,31,48.50%,55.60%,63.00%,37.50%,50.00%,48.40%,64.90%,82.10%,85.10%,57.00%,65.30%,58.50%
1280011,Simsbury School District,1280611,Latimer Lane School,5,ELA,Male,27,26,25,26,25,26,33.30%,50.00%,80.00%,57.70%,64.00%,69.20%,66.60%,80.30%,90.40%,82.20%,80.10%,82.00%
1280011,Simsbury School District,1280611,Latimer Lane School,5,Math,Female,33,27,27,32,40,31,39.40%,51.90%,29.60%,56.30%,55.00%,41.90%,64.50%,77.00%,61.10%,73.20%,74.60%,56.20%
1280011,Simsbury School District,1280611,Latimer Lane School,5,Math,Male,27,26,24,26,25,26,40.70%,76.90%,54.20%,65.40%,64.00%,61.50%,66.90%,97.30%,76.10%,84.20%,78.60%,75.80%
1280011,Simsbury School District,1280611,Latimer Lane School,6,ELA,Female,24,32,30,28,22,39,54.20%,78.10%,56.70%,46.40%,59.10%,43.60%,69.50%,90.90%,69.30%,59.70%,78.90%,56.00%
1280011,Simsbury School District,1280611,Latimer Lane School,6,ELA,Male,37,26,24,26,24,27,54.10%,61.50%,62.50%,46.20%,33.30%,44.40%,70.50%,76.60%,77.50%,55.70%,58.10%,64.20%
1280011,Simsbury School District,1280611,Latimer Lane School,6,Math,Female,24,32,30,28,22,39,29.20%,81.30%,53.30%,50.00%,63.60%,38.50%,49.00%,99.00%,79.20%,67.10%,77.70%,51.70%
1280011,Simsbury School District,1280611,Latimer Lane School,6,Math,Male,36,26,24,26,24,27,41.70%,57.70%,45.80%,42.30%,45.80%,63.00%,63.00%,73.60%,66.60%,63.50%,65.50%,76.20%
1280011,Simsbury School District,1280711,Squadron Line School,4,ELA,Female,32,50,39,40,42,38,62.50%,46.00%,69.20%,60.00%,54.80%,39.50%,77.10%,64.00%,84.80%,81.90%,70.20%,62.40%
1280011,Simsbury School District,1280711,Squadron Line School,4,ELA,Male,54,31,39,38,42,42,50.00%,41.90%,59.00%,39.50%,42.90%,52.40%,70.90%,59.90%,74.10%,68.70%,61.20%,75.10%
1280011,Simsbury School District,1280711,Squadron Line School,4,Math,Female,32,50,39,40,42,38,28.10%,28.00%,33.30%,32.50%,50.00%,52.60%,60.10%,53.10%,62.60%,60.20%,78.30%,81.60%
1280011,Simsbury School District,1280711,Squadron Line School,4,Math,Male,54,31,39,38,42,42,35.20%,19.40%,46.20%,42.10%,52.40%,54.80%,58.90%,47.30%,72.80%,69.50%,73.90%,84.40%
1280011,Simsbury School District,1280711,Squadron Line School,5,ELA,Female,44,37,50,39,39,37,65.90%,62.20%,68.00%,53.80%,46.20%,56.80%,81.60%,76.70%,89.70%,69.90%,59.60%,67.80%
1280011,Simsbury School District,1280711,Squadron Line School,5,ELA,Male,41,54,36,42,51,44,39.00%,37.00%,77.80%,61.90%,39.20%,52.30%,63.50%,56.10%,93.40%,78.70%,55.80%,71.00%
1280011,Simsbury School District,1280711,Squadron Line School,5,Math,Female,44,37,50,39,39,37,59.10%,54.10%,62.00%,51.30%,61.50%,62.20%,82.20%,83.40%,81.20%,78.30%,82.70%,85.40%
1280011,Simsbury School District,1280711,Squadron Line School,5,Math,Male,41,54,36,42,51,44,51.20%,53.70%,63.90%,64.30%,49.00%,65.90%,76.20%,78.30%,83.60%,82.60%,69.00%,78.40%
1280011,Simsbury School District,1280711,Squadron Line School,6,ELA,Female,39,42,35,49,41,41,61.50%,61.90%,77.10%,55.10%,65.90%,63.40%,77.00%,77.60%,87.10%,63.10%,87.00%,82.10%
1280011,Simsbury School District,1280711,Squadron Line School,6,ELA,Male,59,41,53,37,38,54,61.00%,48.80%,66.00%,54.10%,39.50%,50.00%,82.20%,69.40%,81.50%,66.90%,54.80%,67.40%
1280011,Simsbury School District,1280711,Squadron Line School,6,Math,Female,39,42,35,49,39,41,48.70%,83.30%,80.00%,73.50%,69.20%,70.70%,73.70%,100.00%,98.10%,90.00%,85.60%,93.60%
1280011,Simsbury School District,1280711,Squadron Line School,6,Math,Male,59,41,53,37,38,54,47.50%,82.90%,81.10%,56.80%,81.60%,74.10%,64.40%,99.90%,93.70%,73.50%,97.30%,91.00%
1280011,Simsbury School District,1280311,Tariffville School,4,ELA,Female,19,22,17,22,17,11,*,45.50%,*,63.60%,*,*,*,76.80%,*,91.50%,*,*
1280011,Simsbury School District,1280311,Tariffville School,4,ELA,Male,21,11,15,16,18,14,52.40%,*,*,*,*,*,72.50%,*,*,*,*,*
1280011,Simsbury School District,1280311,Tariffville School,4,Math,Female,19,22,17,22,17,11,*,40.90%,*,63.60%,*,*,*,80.70%,*,78.60%,*,*
1280011,Simsbury School District,1280311,Tariffville School,4,Math,Male,20,11,15,16,18,14,55.00%,*,*,*,*,*,89.10%,*,*,*,*,*
1280011,Simsbury School District,1280311,Tariffville School,5,ELA,Female,15,16,24,20,20,20,*,*,58.30%,40.00%,55.00%,50.00%,*,*,79.70%,60.60%,76.90%,75.10%
1280011,Simsbury School District,1280311,Tariffville School,5,ELA,Male,20,23,11,15,16,19,75.00%,56.50%,*,*,*,*,90.60%,77.40%,*,*,*,*
1280011,Simsbury School District,1280311,Tariffville School,5,Math,Female,15,16,24,20,20,20,*,*,50.00%,60.00%,85.00%,85.00%,*,*,77.10%,87.00%,100.00%,100.00%
1280011,Simsbury School District,1280311,Tariffville School,5,Math,Male,20,23,11,15,16,19,80.00%,69.60%,*,*,*,*,100.00%,81.90%,*,*,*,*
1280011,Simsbury School District,1280311,Tariffville School,6,ELA,Female,23,15,16,24,22,21,52.20%,*,*,66.70%,59.10%,52.40%,71.40%,*,*,90.50%,67.40%,65.20%
1280011,Simsbury School District,1280311,Tariffville School,6,ELA,Male,23,21,21,10,16,18,56.50%,47.60%,52.40%,*,*,*,64.20%,64.40%,58.90%,*,*,*
1280011,Simsbury School District,1280311,Tariffville School,6,Math,Female,23,15,16,24,22,21,60.90%,*,*,41.70%,40.90%,33.30%,75.50%,*,*,61.90%,55.50%,48.90%
1280011,Simsbury School District,1280311,Tariffville School,6,Math,Male,23,21,21,10,16,18,47.80%,61.90%,66.70%,*,*,*,61.30%,83.80%,83.50%,*,*,*
1280011,Simsbury School District,1280411,Tootin' Hills School,4,ELA,Female,31,25,27,29,29,26,67.70%,60.00%,77.80%,75.90%,44.80%,65.40%,84.40%,74.80%,94.00%,96.20%,66.20%,86.60%
1280011,Simsbury School District,1280411,Tootin' Hills School,4,ELA,Male,30,35,23,21,22,29,60.00%,45.70%,65.20%,47.60%,50.00%,62.10%,85.50%,68.00%,84.90%,83.10%,68.80%,83.80%
1280011,Simsbury School District,1280411,Tootin' Hills School,4,Math,Female,31,25,27,29,29,26,32.30%,28.00%,33.30%,51.70%,44.80%,42.30%,58.60%,69.50%,51.20%,82.70%,78.20%,71.10%
1280011,Simsbury School District,1280411,Tootin' Hills School,4,Math,Male,30,35,23,21,21,29,43.30%,40.00%,39.10%,76.20%,71.40%,58.60%,66.80%,61.80%,63.00%,94.90%,92.30%,86.10%
1280011,Simsbury School District,1280411,Tootin' Hills School,5,ELA,Female,22,29,28,29,20,34,72.70%,62.10%,57.10%,86.20%,55.00%,85.30%,88.00%,81.80%,74.20%,99.20%,72.90%,95.70%
1280011,Simsbury School District,1280411,Tootin' Hills School,5,ELA,Male,25,30,35,23,30,25,52.00%,46.70%,48.60%,69.60%,56.70%,76.00%,65.70%,58.50%,70.00%,85.10%,75.10%,88.50%
1280011,Simsbury School District,1280411,Tootin' Hills School,5,Math,Female,21,29,28,29,20,34,76.20%,58.60%,28.60%,89.70%,80.00%,88.20%,93.70%,84.00%,46.40%,100.00%,93.80%,100.00%
1280011,Simsbury School District,1280411,Tootin' Hills School,5,Math,Male,25,30,34,23,30,24,56.00%,76.70%,41.20%,87.00%,86.70%,100.00%,80.60%,88.20%,66.60%,99.80%,100.00%,100.00%
1280011,Simsbury School District,1280411,Tootin' Hills School,6,ELA,Female,31,20,28,29,18,24,67.70%,55.00%,57.10%,44.80%,*,50.00%,82.60%,64.70%,70.20%,57.00%,*,59.10%
1280011,Simsbury School District,1280411,Tootin' Hills School,6,ELA,Male,31,25,30,34,19,29,45.20%,44.00%,50.00%,38.20%,*,48.30%,71.30%,59.20%,68.80%,52.10%,*,69.70%
1280011,Simsbury School District,1280411,Tootin' Hills School,6,Math,Female,31,20,28,29,18,24,71.00%,70.00%,64.30%,69.00%,*,50.00%,86.50%,89.20%,76.80%,83.50%,*,63.20%
1280011,Simsbury School District,1280411,Tootin' Hills School,6,Math,Male,31,25,30,34,19,29,32.30%,56.00%,56.70%,58.80%,*,55.20%,45.30%,75.70%,70.50%,75.90%,*,70.70%
1290011,Somers School District,1295111,Mabelle B. Avery Middle School,6,ELA,Female,55,46,72,47,35,52,56.40%,23.90%,34.70%,40.40%,42.90%,65.40%,74.90%,45.00%,55.60%,61.10%,58.00%,79.10%
1290011,Somers School District,1295111,Mabelle B. Avery Middle School,6,ELA,Male,55,56,51,48,44,49,54.50%,32.10%,31.40%,37.50%,50.00%,57.10%,68.20%,46.00%,51.60%,52.20%,71.20%,77.50%
1290011,Somers School District,1295111,Mabelle B. Avery Middle School,6,Math,Female,55,46,72,47,35,52,52.70%,34.80%,36.10%,44.70%,31.40%,46.20%,72.20%,47.30%,59.00%,70.70%,60.00%,66.40%
1290011,Somers School District,1295111,Mabelle B. Avery Middle School,6,Math,Male,55,56,51,47,44,49,61.80%,39.30%,33.30%,40.40%,43.20%,44.90%,80.20%,50.40%,49.10%,63.80%,55.10%,63.60%
1290011,Somers School District,1295111,Mabelle B. Avery Middle School,7,ELA,Female,61,52,44,71,55,37,60.70%,25.00%,20.50%,29.60%,49.10%,45.90%,81.90%,40.00%,41.50%,43.60%,68.30%,69.80%
1290011,Somers School District,1295111,Mabelle B. Avery Middle School,7,ELA,Male,59,59,61,49,43,45,45.80%,37.30%,23.00%,22.40%,39.50%,48.90%,64.00%,53.10%,37.60%,38.80%,56.00%,64.00%
1290011,Somers School District,1295111,Mabelle B. Avery Middle School,7,Math,Female,61,52,44,71,55,37,49.20%,21.20%,22.70%,31.00%,49.10%,40.50%,71.20%,37.50%,45.90%,49.70%,71.30%,59.20%
1290011,Somers School District,1295111,Mabelle B. Avery Middle School,7,Math,Male,59,58,61,48,42,45,47.50%,25.90%,23.00%,35.40%,50.00%,66.70%,65.10%,40.20%,40.80%,53.80%,64.90%,86.00%
1290011,Somers School District,1295111,Mabelle B. Avery Middle School,8,ELA,Female,41,64,55,36,29,52,26.80%,34.40%,25.50%,44.40%,48.30%,46.20%,42.70%,41.40%,38.40%,59.00%,64.00%,61.30%
1290011,Somers School District,1295111,Mabelle B. Avery Middle School,8,ELA,Male,53,64,61,58,37,48,41.50%,17.20%,34.40%,48.30%,35.10%,35.40%,61.40%,31.00%,44.10%,65.30%,48.40%,47.00%
1290011,Somers School District,1295111,Mabelle B. Avery Middle School,8,Math,Female,41,64,54,36,29,52,56.10%,42.20%,61.10%,61.10%,20.70%,50.00%,70.80%,59.30%,78.30%,85.00%,26.80%,62.80%
1290011,Somers School District,1295111,Mabelle B. Avery Middle School,8,Math,Male,53,64,60,58,37,48,49.10%,50.00%,51.70%,58.60%,32.40%,37.50%,67.30%,64.90%,71.60%,75.00%,41.70%,59.70%
1290011,Somers School District,1290411,Somers Elementary School,4,ELA,Female,61,44,38,53,41,51,50.80%,22.70%,34.20%,45.30%,26.80%,39.20%,76.10%,46.40%,59.20%,74.60%,58.90%,67.80%
1290011,Somers School District,1290411,Somers Elementary School,4,ELA,Male,51,50,43,45,53,46,43.10%,28.00%,34.90%,42.20%,30.20%,45.70%,66.70%,49.10%,57.20%,64.30%,54.70%,71.30%
1290011,Somers School District,1290411,Somers Elementary School,4,Math,Female,60,43,37,53,41,51,41.70%,9.30%,40.50%,49.10%,51.20%,52.90%,76.90%,56.30%,65.30%,87.30%,82.50%,81.40%
1290011,Somers School District,1290411,Somers Elementary School,4,Math,Male,51,50,42,45,53,46,25.50%,28.00%,38.10%,55.60%,52.80%,54.30%,65.00%,59.60%,68.90%,80.90%,80.20%,78.10%
1290011,Somers School District,1290411,Somers Elementary School,5,ELA,Female,46,68,48,36,49,45,39.10%,36.80%,45.80%,41.70%,32.70%,48.90%,56.40%,56.30%,72.70%,64.50%,54.80%,73.80%
1290011,Somers School District,1290411,Somers Elementary School,5,ELA,Male,52,52,50,43,48,54,40.40%,21.20%,44.00%,58.10%,39.60%,50.00%,64.10%,40.30%,69.40%,79.20%,63.60%,79.00%
1290011,Somers School District,1290411,Somers Elementary School,5,Math,Female,46,67,48,35,49,45,37.00%,46.30%,47.90%,40.00%,28.60%,68.90%,66.70%,70.70%,74.90%,63.70%,54.70%,92.50%
1290011,Somers School District,1290411,Somers Elementary School,5,Math,Male,52,52,50,42,48,54,61.50%,40.40%,48.00%,61.90%,39.60%,70.40%,84.80%,69.50%,77.50%,79.20%,60.30%,86.80%
1320011,South Windsor School District,1320711,Eli Terry School,4,ELA,Female,31,26,43,42,28,38,48.40%,53.80%,41.90%,52.40%,50.00%,55.30%,77.20%,70.40%,62.90%,68.80%,74.60%,72.40%
1320011,South Windsor School District,1320711,Eli Terry School,4,ELA,Male,28,29,44,32,36,38,64.30%,41.40%,52.30%,43.80%,41.70%,47.40%,82.80%,61.30%,70.60%,70.00%,72.20%,69.20%
1320011,South Windsor School District,1320711,Eli Terry School,4,Math,Female,31,26,43,42,27,38,45.20%,50.00%,30.20%,54.80%,66.70%,44.70%,74.90%,66.40%,65.40%,84.90%,92.50%,70.90%
1320011,South Windsor School District,1320711,Eli Terry School,4,Math,Male,28,29,44,32,36,38,60.70%,31.00%,52.30%,65.60%,66.70%,65.80%,85.90%,63.80%,75.80%,87.60%,95.80%,89.80%
1320011,South Windsor School District,1320711,Eli Terry School,5,ELA,Female,27,30,31,45,28,29,29.60%,23.30%,25.80%,53.30%,71.40%,34.50%,55.70%,43.70%,53.30%,74.90%,86.90%,56.20%
1320011,South Windsor School District,1320711,Eli Terry School,5,ELA,Male,33,27,30,48,38,42,51.50%,37.00%,40.00%,35.40%,39.50%,35.70%,68.80%,48.10%,64.40%,49.10%,62.70%,68.40%
1320011,South Windsor School District,1320711,Eli Terry School,5,Math,Female,27,30,31,45,28,30,37.00%,40.00%,58.10%,60.00%,60.70%,16.70%,55.40%,56.60%,70.50%,80.10%,80.80%,52.30%
1320011,South Windsor School District,1320711,Eli Terry School,5,Math,Male,33,27,30,48,38,42,39.40%,40.70%,30.00%,64.60%,47.40%,45.20%,61.80%,65.90%,56.70%,83.50%,68.50%,70.20%
1320011,South Windsor School District,1320611,Orchard Hill School,4,ELA,Female,30,32,50,49,57,54,73.30%,59.40%,56.00%,61.20%,59.60%,66.70%,93.70%,79.70%,84.80%,80.00%,81.70%,82.80%
1320011,South Windsor School District,1320611,Orchard Hill School,4,ELA,Male,38,34,43,48,60,57,57.90%,52.90%,53.50%,62.50%,50.00%,66.70%,83.30%,79.70%,75.80%,78.80%,73.80%,81.60%
1320011,South Windsor School District,1320611,Orchard Hill School,4,Math,Female,30,32,50,49,57,54,50.00%,59.40%,32.00%,59.20%,38.60%,70.40%,87.50%,84.00%,62.20%,77.40%,60.50%,84.20%
1320011,South Windsor School District,1320611,Orchard Hill School,4,Math,Male,37,34,43,48,59,57,48.60%,64.70%,48.80%,56.30%,59.30%,80.70%,87.90%,82.40%,77.20%,75.50%,74.20%,95.70%
1320011,South Windsor School District,1320611,Orchard Hill School,5,ELA,Female,27,30,42,55,51,56,55.60%,33.30%,50.00%,36.40%,66.70%,64.30%,73.80%,49.30%,67.40%,57.60%,82.10%,82.10%
1320011,South Windsor School District,1320611,Orchard Hill School,5,ELA,Male,28,41,44,43,59,59,42.90%,36.60%,43.20%,18.60%,57.60%,67.80%,64.10%,49.50%,59.80%,46.20%,82.20%,85.00%
1320011,South Windsor School District,1320611,Orchard Hill School,5,Math,Female,27,30,42,55,51,56,40.70%,36.70%,54.80%,56.40%,70.60%,57.10%,59.30%,52.20%,70.10%,75.70%,89.00%,85.90%
1320011,South Windsor School District,1320611,Orchard Hill School,5,Math,Male,28,41,44,43,59,59,39.30%,41.50%,47.70%,41.90%,69.50%,71.20%,59.20%,64.20%,64.40%,57.60%,84.30%,89.90%
1320011,South Windsor School District,1320111,Philip R. Smith School,4,ELA,Female,31,24,36,23,35,47,51.60%,50.00%,52.80%,73.90%,57.10%,51.10%,82.80%,66.60%,70.50%,84.60%,83.70%,74.20%
1320011,South Windsor School District,1320111,Philip R. Smith School,4,ELA,Male,31,25,27,33,40,37,48.40%,60.00%,48.10%,63.60%,52.50%,51.40%,82.10%,75.90%,75.70%,83.10%,80.70%,65.80%
1320011,South Windsor School District,1320111,Philip R. Smith School,4,Math,Female,31,24,36,23,35,47,45.20%,37.50%,66.70%,65.20%,51.40%,44.70%,81.80%,72.90%,91.80%,87.30%,84.50%,72.70%
1320011,South Windsor School District,1320111,Philip R. Smith School,4,Math,Male,31,25,27,33,40,37,67.70%,48.00%,51.90%,60.60%,77.50%,59.50%,88.60%,75.50%,76.40%,91.00%,93.00%,88.90%
1320011,South Windsor School District,1320111,Philip R. Smith School,5,ELA,Female,33,32,32,36,35,37,78.80%,56.30%,78.10%,58.30%,62.90%,56.80%,93.60%,77.10%,90.10%,73.20%,81.50%,79.20%
1320011,South Windsor School District,1320111,Philip R. Smith School,5,ELA,Male,42,31,33,28,34,42,64.30%,74.20%,51.50%,50.00%,52.90%,69.00%,81.60%,92.10%,78.70%,71.00%,70.90%,90.70%
1320011,South Windsor School District,1320111,Philip R. Smith School,5,Math,Female,33,32,32,36,35,37,72.70%,50.00%,65.60%,50.00%,65.70%,70.30%,92.10%,78.70%,87.00%,68.00%,89.80%,91.40%
1320011,South Windsor School District,1320111,Philip R. Smith School,5,Math,Male,42,31,33,28,34,42,61.90%,58.10%,75.80%,53.60%,64.70%,71.40%,82.00%,78.90%,88.90%,71.30%,81.70%,90.80%
1320011,South Windsor School District,1320211,Pleasant Valley School,4,ELA,Female,26,32,38,40,54,57,73.10%,62.50%,57.90%,42.50%,61.10%,57.90%,87.10%,76.00%,82.00%,57.20%,83.40%,75.20%
1320011,South Windsor School District,1320211,Pleasant Valley School,4,ELA,Male,23,25,45,44,54,54,73.90%,32.00%,62.20%,56.80%,55.60%,48.10%,94.50%,54.00%,88.60%,74.80%,75.80%,68.50%
1320011,South Windsor School District,1320211,Pleasant Valley School,4,Math,Female,26,32,38,40,54,56,57.70%,65.60%,44.70%,40.00%,59.30%,46.40%,91.80%,88.60%,78.10%,71.40%,74.50%,70.90%
1320011,South Windsor School District,1320211,Pleasant Valley School,4,Math,Male,23,25,45,44,54,53,82.60%,32.00%,44.40%,75.00%,55.60%,60.40%,98.10%,63.90%,67.50%,90.50%,74.00%,79.50%
1320011,South Windsor School District,1320211,Pleasant Valley School,5,ELA,Female,42,27,39,36,44,51,47.60%,37.00%,56.40%,52.80%,63.60%,41.20%,70.50%,47.60%,75.40%,66.50%,88.50%,62.80%
1320011,South Windsor School District,1320211,Pleasant Valley School,5,ELA,Male,31,25,31,42,58,53,45.20%,36.00%,45.20%,38.10%,51.70%,47.20%,75.60%,49.50%,66.20%,73.10%,72.70%,70.00%
1320011,South Windsor School District,1320211,Pleasant Valley School,5,Math,Female,42,27,39,36,44,51,40.50%,44.40%,38.50%,58.30%,72.70%,70.60%,61.00%,71.80%,56.10%,75.40%,88.10%,91.50%
1320011,South Windsor School District,1320211,Pleasant Valley School,5,Math,Male,31,25,31,42,57,53,51.60%,48.00%,41.90%,52.40%,70.20%,81.10%,73.00%,60.00%,63.20%,77.20%,85.30%,94.50%
1320011,South Windsor School District,1325111,Timothy Edwards School,6,ELA,Female,133,153,141,148,200,162,45.10%,35.30%,29.10%,37.20%,44.00%,42.60%,61.80%,49.60%,45.30%,48.40%,60.10%,53.00%
1320011,South Windsor School District,1325111,Timothy Edwards School,6,ELA,Male,154,154,147,149,160,192,53.90%,33.10%,34.70%,30.20%,45.00%,29.20%,67.60%,49.70%,47.40%,48.90%,57.20%,41.60%
1320011,South Windsor School District,1325111,Timothy Edwards School,6,Math,Female,133,152,141,148,201,159,43.60%,55.90%,37.60%,46.60%,44.80%,47.80%,66.40%,74.10%,55.60%,61.80%,62.30%,60.20%
1320011,South Windsor School District,1325111,Timothy Edwards School,6,Math,Male,153,154,147,149,160,192,50.30%,44.20%,44.90%,45.60%,48.10%,41.70%,67.60%,63.00%,61.80%,59.90%,64.90%,52.30%
1320011,South Windsor School District,1325111,Timothy Edwards School,7,ELA,Female,153,140,156,143,159,198,52.30%,51.40%,55.10%,53.80%,51.60%,39.90%,67.00%,66.50%,70.10%,71.20%,71.30%,55.70%
1320011,South Windsor School District,1325111,Timothy Edwards School,7,ELA,Male,150,154,167,154,185,163,37.30%,46.10%,43.10%,48.70%,49.70%,44.20%,55.10%,63.20%,60.40%,66.80%,66.80%,60.10%
1320011,South Windsor School District,1325111,Timothy Edwards School,7,Math,Female,151,140,156,143,159,196,64.90%,60.00%,51.90%,49.70%,61.60%,51.00%,85.70%,77.40%,68.00%,68.00%,74.50%,69.70%
1320011,South Windsor School District,1325111,Timothy Edwards School,7,Math,Male,150,153,167,154,184,161,66.00%,63.40%,65.30%,52.60%,58.70%,55.90%,82.00%,77.80%,78.70%,69.50%,75.40%,70.70%
1320011,South Windsor School District,1325111,Timothy Edwards School,8,ELA,Female,164,156,143,158,192,166,48.20%,41.70%,47.60%,34.80%,48.40%,34.30%,63.30%,52.90%,62.80%,51.90%,60.60%,44.50%
1320011,South Windsor School District,1325111,Timothy Edwards School,8,ELA,Male,167,155,162,168,181,196,34.10%,29.70%,40.10%,38.70%,46.40%,35.20%,50.10%,44.20%,55.60%,54.30%,62.10%,47.80%
1320011,South Windsor School District,1325111,Timothy Edwards School,8,Math,Female,164,154,143,158,191,166,60.40%,57.80%,59.40%,60.80%,41.90%,42.20%,77.20%,72.80%,70.60%,74.80%,53.90%,50.80%
1320011,South Windsor School District,1325111,Timothy Edwards School,8,Math,Male,167,155,162,167,181,193,61.10%,49.00%,56.80%,55.10%,43.10%,43.00%,73.80%,63.30%,66.30%,67.10%,55.40%,56.50%
1320011,South Windsor School District,1320411,Wapping Elementary School,4,ELA,Female,23,25,*,*,*,*,56.50%,56.00%,*,*,*,*,83.30%,74.40%,*,*,*,*
1320011,South Windsor School District,1320411,Wapping Elementary School,4,ELA,Male,22,25,*,*,*,*,81.80%,44.00%,*,*,*,*,95.50%,68.90%,*,*,*,*
1320011,South Windsor School District,1320411,Wapping Elementary School,4,Math,Female,23,25,*,*,*,*,30.40%,52.00%,*,*,*,*,65.70%,81.90%,*,*,*,*
1320011,South Windsor School District,1320411,Wapping Elementary School,4,Math,Male,22,25,*,*,*,*,50.00%,56.00%,*,*,*,*,77.50%,90.40%,*,*,*,*
1320011,South Windsor School District,1320411,Wapping Elementary School,5,ELA,Female,19,23,*,*,*,*,*,26.10%,*,*,*,*,*,44.00%,*,*,*,*
1320011,South Windsor School District,1320411,Wapping Elementary School,5,ELA,Male,19,25,*,*,*,*,*,56.00%,*,*,*,*,*,68.80%,*,*,*,*
1320011,South Windsor School District,1320411,Wapping Elementary School,5,Math,Female,19,23,*,*,*,*,*,60.90%,*,*,*,*,*,80.30%,*,*,*,*
1320011,South Windsor School District,1320411,Wapping Elementary School,5,Math,Male,19,25,*,*,*,*,*,68.00%,*,*,*,*,*,86.70%,*,*,*,*
1310011,Southington School District,1310511,Comprehensive Learning Center (CLC) - JFK,6,ELA,Male,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1310011,Southington School District,1310511,Comprehensive Learning Center (CLC) - JFK,6,Math,Male,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1310011,Southington School District,1310511,Comprehensive Learning Center (CLC) - JFK,7,ELA,Male,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1310011,Southington School District,1310511,Comprehensive Learning Center (CLC) - JFK,7,Math,Male,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1310011,Southington School District,1310511,Comprehensive Learning Center (CLC) - JFK,8,ELA,Male,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1310011,Southington School District,1310511,Comprehensive Learning Center (CLC) - JFK,8,Math,Male,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1310011,Southington School District,1310511,EASE,6,ELA,Male,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1310011,Southington School District,1310511,EASE,6,Math,Male,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1310011,Southington School District,1310511,EASE,7,ELA,Male,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1310011,Southington School District,1310511,EASE,7,Math,Male,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1310011,Southington School District,1310511,EASE,8,ELA,Female,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
